,ID,IMG,CATEGORY,CODE
0,0,00bfc39d-b8ca-48bb-9659-bd779b6b31e1.jpg,switch_enabled,17
1,1,00c07688-a07a-4335-bba0-02c3f0ca6bd3.jpg,switch_enabled,17
2,2,00c1e020-b9e8-4036-bd21-034526b99867.jpg,switch_enabled,17
3,3,00c9adfb-0b5b-4d00-8034-b5c511fcc1cb.jpg,switch_enabled,17
4,4,00cee55d-3557-42e5-91cf-40d5357fcff8.jpg,switch_enabled,17
5,5,0154b907-05e7-43f2-970a-fa97b875f4a4.jpg,switch_enabled,17
6,6,0184973b-d319-487b-9203-16c46303e49a.jpg,switch_enabled,17
7,7,0216b208-9fdd-43e9-98f3-9fcbb9792ce2.jpg,switch_enabled,17
8,8,022aff0d-2357-438a-bc8b-e6af36da7ebd.jpg,switch_enabled,17
9,9,025d7708-efc0-48a6-972b-e9a3901710d3.jpg,switch_enabled,17
10,10,02c248a3-3c77-4f0a-9721-cb55ae63a52e.jpg,switch_enabled,17
11,11,03d57a50-6b31-4571-8764-afabc7c1f648.jpg,switch_enabled,17
12,12,0432c105-3e9f-40f3-9d06-4f77de811609.jpg,switch_enabled,17
13,13,04337f42-208c-467d-9e4d-b9c2cf0010e5.jpg,switch_enabled,17
14,14,04414f14-6e34-4e6b-9c89-4b08fb8e31e4.jpg,switch_enabled,17
15,15,04566261-68b1-4810-a862-639fd581f91b.jpg,switch_enabled,17
16,16,046d6a4c-e197-4476-b89e-dabec7c3cb95.jpg,switch_enabled,17
17,17,0493deee-e059-48e0-9dd6-3558dd652d7a.jpg,switch_enabled,17
18,18,04cf8883-04c8-4091-add1-c0a6c1fe9c1d.jpg,switch_enabled,17
19,19,04e7eeca-8949-4b3d-801a-d112e97e89e5.jpg,switch_enabled,17
20,20,058446ca-5eae-4444-9dea-533b359cba87.jpg,switch_enabled,17
21,21,05b9dccb-979c-4115-a65e-c561aedeb25d.jpg,switch_enabled,17
22,22,05e5e552-4dd4-4f71-96c5-85a3435ec93b.jpg,switch_enabled,17
23,23,0707a03c-759e-4547-903c-a4aa2daf9887.jpg,switch_enabled,17
24,24,07720118-cbe2-41a6-bd0a-b314f6641e41.jpg,switch_enabled,17
25,25,07eb9223-f66c-4ec1-9153-df66c8c31b83.jpg,switch_enabled,17
26,26,081b12d3-5262-4a67-91e2-52d5b6267533.jpg,switch_enabled,17
27,27,08e864cb-1ca7-4cd3-9752-f9d5464c2a39.jpg,switch_enabled,17
28,28,0916f929-8bcb-4cb2-8fdf-c4e814465da4.jpg,switch_enabled,17
29,29,09438683-94a0-4743-959e-6da96b884055.jpg,switch_enabled,17
30,30,0a1d1057-7e2d-4d35-b905-30835b40ba00.jpg,switch_enabled,17
31,31,0b234114-495f-40dd-8442-475aceb3c78c.jpg,switch_enabled,17
32,32,0c7566d1-10a9-4647-802f-dd671719c03c.jpg,switch_enabled,17
33,33,0d9d3937-d392-40ec-9298-667390f1a8eb.jpg,switch_enabled,17
34,34,0dbddf8a-df63-4c91-9021-eb29d9dafe6c.jpg,switch_enabled,17
35,35,0de4d213-425e-4532-a68b-510d1c54344a.jpg,switch_enabled,17
36,36,0e1c33dd-65d9-4906-84b8-557f6e496e06.jpg,switch_enabled,17
37,37,0e48ba1c-89c7-4bfe-87b1-58fe7826648a.jpg,switch_enabled,17
38,38,0ed0a157-7145-4710-819e-cca7e2805d53.jpg,switch_enabled,17
39,39,100b7b5d-1b12-4e46-9f13-89867b463315.jpg,switch_enabled,17
40,40,101c2f1f-3fc9-4f42-97b6-7d639a153eae.jpg,switch_enabled,17
41,41,1046b7a8-293e-4e9b-97da-6c6b8b52c594.jpg,switch_enabled,17
42,42,1062d04d-faf4-4f71-9fe2-ac699c3d4df1.jpg,switch_enabled,17
43,43,1090a940-fc6f-4225-8030-b97bb4379376.jpg,switch_enabled,17
44,44,10ec14b0-5e28-4406-af0e-cf601ddedf20.jpg,switch_enabled,17
45,45,115be9a8-0002-4a1c-83f4-ed321c86e7b8.jpg,switch_enabled,17
46,46,116c4667-57b9-496d-a148-1595bf4131f9.jpg,switch_enabled,17
47,47,117426ca-3f84-4d3d-9137-27b257d86dcb.jpg,switch_enabled,17
48,48,11e1aed8-7f91-4991-922d-4c2ae33f9b46.jpg,switch_enabled,17
49,49,1269bab2-a840-486d-ba9e-d4c42b58b56a.jpg,switch_enabled,17
50,50,12d2ed0e-5f58-4b83-9216-14c47355c58f.jpg,switch_enabled,17
51,51,13972e03-b4fd-43d5-a749-cd9c1652b9d1.jpg,switch_enabled,17
52,52,13a6126a-b211-448c-a0c5-11a33956f6e8.jpg,switch_enabled,17
53,53,13e017c7-4697-44d7-ac54-33c94a089b3c.jpg,switch_enabled,17
54,54,145dd49d-ec75-41b6-97fb-dcb55ac8d6fc.jpg,switch_enabled,17
55,55,14759fa0-df39-4515-a217-2fae9bae30b2.jpg,switch_enabled,17
56,56,147b2921-0acb-4e0b-8ae4-5ee13e492a09.jpg,switch_enabled,17
57,57,14d7e8d0-10d6-463d-845f-b319472dab30.jpg,switch_enabled,17
58,58,14f02bd4-c160-438c-9c2c-996d41a2d34b.jpg,switch_enabled,17
59,59,15cf46b9-2d0e-4de7-ac83-bffaa4122c27.jpg,switch_enabled,17
60,60,165cd939-d5e5-4d8e-ba88-eb8435d2eec7.jpg,switch_enabled,17
61,61,16694282-d926-4525-993c-c371e2b9d377.jpg,switch_enabled,17
62,62,1757cafc-2fe3-4d1c-a80c-1e01df69f8ea.jpg,switch_enabled,17
63,63,17cf5797-4bc2-405a-af9c-ccc584ee959f.jpg,switch_enabled,17
64,64,193d75df-cb2d-41c7-bad0-580f46d89b00.jpg,switch_enabled,17
65,65,19464dde-1605-46e2-b247-4b5985b5f50a.jpg,switch_enabled,17
66,66,1961a26d-68c3-4ed1-88ee-56da6d66d241.jpg,switch_enabled,17
67,67,19845513-f091-4a59-a34a-17f177018e58.jpg,switch_enabled,17
68,68,198bffcb-9152-42b7-8490-70e79f48fad7.jpg,switch_enabled,17
69,69,1a70195c-33de-490b-bc7b-5070b30468f1.jpg,switch_enabled,17
70,70,1a8a1615-e36d-4320-882f-fb0ce29b9c2f.jpg,switch_enabled,17
71,71,1bccd7dc-9982-4497-bd75-2919153e5e99.jpg,switch_enabled,17
72,72,1be0cd91-7345-4843-b630-deb19b7c2a66.jpg,switch_enabled,17
73,73,1c1ed54b-b6fe-452f-b0df-e73a5c73497b.jpg,switch_enabled,17
74,74,1c9766d6-7556-47ca-b798-c31c349bed26.jpg,switch_enabled,17
75,75,1cb46dc8-f327-46a6-b586-b68df6211360.jpg,switch_enabled,17
76,76,1ccc5bf3-57ae-436d-8686-38ea0f66eb97.jpg,switch_enabled,17
77,77,1cf048ce-b37c-4141-a21d-fd5aa1ca8812.jpg,switch_enabled,17
78,78,1cf86540-bc17-4ea9-ad27-738bd23d3708.jpg,switch_enabled,17
79,79,1d6046f2-d490-450d-8191-0011a9f62123.jpg,switch_enabled,17
80,80,1e0986ad-30c4-421a-9d91-d7f3cc76b6ed.jpg,switch_enabled,17
81,81,1e3c3be8-ee25-4eb8-bfeb-eab4bf343ad5.jpg,switch_enabled,17
82,82,1e61a670-ec9f-41e2-91a1-e755dfcd888f.jpg,switch_enabled,17
83,83,1e8357c5-52b9-435d-a6ff-5b7386655b72.jpg,switch_enabled,17
84,84,1ea24022-aa6a-4bc6-a5b8-1b9819d07070.jpg,switch_enabled,17
85,85,1f8da1c8-b925-42a4-a3ad-c8becf4944c7.jpg,switch_enabled,17
86,86,20442799-9c09-424a-894e-18ea61d99651.jpg,switch_enabled,17
87,87,2098da14-4dca-42dc-9fb6-1209aab4ba63.jpg,switch_enabled,17
88,88,20cb002f-1361-4d3e-a382-12f3b288cc5a.jpg,switch_enabled,17
89,89,2144a27f-6847-435c-9314-0098e316e6c6.jpg,switch_enabled,17
90,90,2145a980-5724-424b-b47c-4ce101b9d16d.jpg,switch_enabled,17
91,91,21839660-fb3d-4aa5-b357-a12da8948d40.jpg,switch_enabled,17
92,92,2192afa3-bd75-4f98-a2dc-d515eeda122c.jpg,switch_enabled,17
93,93,21ac1e3f-b55d-4c25-a717-820b3f21be58.jpg,switch_enabled,17
94,94,21d1b9ed-78e2-46d2-93df-9565e648e4cb.jpg,switch_enabled,17
95,95,240ad720-5003-4f35-a1f9-9aadc85d92b1.jpg,switch_enabled,17
96,96,24131b13-3c9f-4bcc-89c4-514b721bcf73.jpg,switch_enabled,17
97,97,244a8bef-daf3-436d-9667-7dae955e6b5e.jpg,switch_enabled,17
98,98,24687662-8e92-4213-90dc-d24ee6e91fcd.jpg,switch_enabled,17
99,99,246b95c8-2d9e-4066-bdd9-58dbb1d1a776.jpg,switch_enabled,17
100,100,2563ddd1-eaaa-4364-93b3-86fd36971f22.jpg,switch_enabled,17
101,101,2656a517-e255-4ab6-9171-8300b796a764.jpg,switch_enabled,17
102,102,27fe46af-6333-462b-bfa6-1760f9ec87fd.jpg,switch_enabled,17
103,103,29553501-5ba2-4943-b242-060956a2371d.jpg,switch_enabled,17
104,104,296d384e-857c-4db0-9572-188a35233233.jpg,switch_enabled,17
