,ID,IMG,CATEGORY,CODE
0,0,002fc7c6-f324-4021-b358-205a5e34ac3b.jpg,alert,0
1,1,007a3e68-6a73-42b5-82ad-f5a7b3fb1fdf.jpg,alert,0
2,2,007f4ccf-0258-443c-bdf6-701d49f2eafb.jpg,alert,0
3,3,00d906a9-35ec-4d8f-9fad-771bd0b3d487.jpg,alert,0
4,4,00fe9430-57d6-41f9-9809-81565ce40683.jpg,alert,0
5,5,011bc30c-e281-429d-9868-a781d7896bb0.jpg,alert,0
6,6,011e337f-9e7b-4da3-b908-8d03be0db55e.jpg,alert,0
7,7,0148d592-3862-477e-843f-732a21a4d3ad.jpg,alert,0
8,8,014a632f-1fd1-454f-bb0b-bd1c1dbcd405.jpg,alert,0
9,9,01e6df5f-d311-43d8-ac44-ad83d37f91b1.jpg,alert,0
10,10,01f45244-d707-40ae-9840-0df9fa92a48e.jpg,alert,0
11,11,028638ba-d6f0-4be9-8545-f4a20151b0db.jpg,alert,0
12,12,02be9224-708f-4d27-a900-ff11309a0ee1.jpg,alert,0
13,13,02d7ac31-eea5-4aa5-83c6-860322d7d53f.jpg,alert,0
14,14,0436cdec-e464-4784-bd11-cfc7f3f1bda7.jpg,alert,0
15,15,044f7c63-29a6-4edf-82e0-c5432b3da6c6.jpg,alert,0
16,16,045095b4-a189-4329-bcf9-e03828eb1181.jpg,alert,0
17,17,045d6e50-9206-4d61-a375-3efb7c9baf0a.jpg,alert,0
18,18,0479910f-c34a-4293-9281-d8462c064056.jpg,alert,0
19,19,04eb3016-ee1d-4196-916f-e7162ac6f04d.jpg,alert,0
20,20,05be05b3-fc5c-4f0e-8aa9-e2d8a7766759.jpg,alert,0
21,21,06145e31-60fb-4963-95b3-c27531d2a69d.jpg,alert,0
22,22,067abfa5-8f1e-471f-8746-042253b7fa74.jpg,alert,0
23,23,06a7bc33-b91c-4b01-a3a6-385df581f84b.jpg,alert,0
24,24,06bbe21c-139d-45d2-b288-0359d8b6b522.jpg,alert,0
25,25,06dd33c1-4e98-45b3-aea6-5fdcd5b9e722.jpg,alert,0
26,26,070cc5ca-ca13-4cc3-8bdd-a57e1a0a43e8.jpg,alert,0
27,27,08327200-4e30-4df3-8c98-81179e7192e5.jpg,alert,0
28,28,08888e06-d8f3-4860-8cb2-63308dc2b7fa.jpg,alert,0
29,29,09017555-7d8b-4e6d-96ca-d665847cd491.jpg,alert,0
30,30,0905713d-612c-4943-b23d-bebb44dfa1a9.jpg,alert,0
31,31,0989a86c-0dad-4497-b226-b3e9c24a5fc7.jpg,alert,0
32,32,09cc5553-3552-4ec1-bae1-dae50f3c1b68.jpg,alert,0
33,33,0a6e8a98-6e78-4805-855f-ec42cd6879aa.jpg,alert,0
34,34,0ad234e8-0adb-4b29-b6cc-e8d325f92d4f.jpg,alert,0
35,35,0afdfd27-d8c8-43ab-9bd0-3358bbe32725.jpg,alert,0
36,36,0d1b8e13-0cdb-4e5b-99c9-56a6031f4126.jpg,alert,0
37,37,0d43af4c-e51b-4aeb-82fd-a0b39de87654.jpg,alert,0
38,38,0d66645b-55f9-4846-bcd5-c456548d79af.jpg,alert,0
39,39,0d99c2ad-e691-4401-8a6c-09dab2839b33.jpg,alert,0
40,40,0e9b74aa-2796-48a7-8f23-1a2813db5bbf.jpg,alert,0
41,41,0eed44de-1457-470f-8f54-2860beaa21a2.jpg,alert,0
42,42,0f5e6b34-11ba-43fe-9b3b-ece6e91dc1cd.jpg,alert,0
43,43,101aac40-e9a5-41ed-8fc8-06bbb82fc5e9.jpg,alert,0
44,44,10237fcf-d179-4b14-8066-2f3db4007c52.jpg,alert,0
45,45,10c9cb46-9de8-4935-83e5-6dd286839e34.jpg,alert,0
46,46,11fc20a7-bfb4-498e-8197-ae99622fab59.jpg,alert,0
47,47,12e36a48-7d36-41f3-ab19-84718ca93a6b.jpg,alert,0
48,48,1353e43b-2ea7-44e1-9991-1ec74fbca4bb.jpg,alert,0
49,49,136b79ff-cd45-430f-a238-e0977d22e2d9.jpg,alert,0
50,50,1389dde4-6829-452a-8342-43e1501e5753.jpg,alert,0
51,51,138d6610-11e2-45c5-bf5d-0ce927a0e492.jpg,alert,0
52,52,13d944f6-c393-4e9a-b283-a94d98fcba2d.jpg,alert,0
53,53,1409c67d-a726-46f0-bed5-980e7ebda601.jpg,alert,0
54,54,145b00c0-56e7-47ec-8067-4776dcd277e2.jpg,alert,0
55,55,1472a96f-a68a-4f59-bef1-3a0b693b357d.jpg,alert,0
56,56,1563e98c-0409-4c0f-b165-cfd54f2a801f.jpg,alert,0
57,57,15c80e5f-819d-43ee-b99b-92edfd85da36.jpg,alert,0
58,58,165f12bc-3937-4543-a2c6-71773b64f829.jpg,alert,0
59,59,16d3e04a-a030-4c31-8dd7-8b6aee492f07.jpg,alert,0
60,60,16e2143f-1280-4e50-9ef9-5dd21152d438.jpg,alert,0
